timestamp,gpu_utilization,memory_utilization,temperature_c,active_jobs,queued_jobs,power_kw,cooling_risk,energy_price_per_kwh,estimated_cost_per_5min
2026-01-01 02:30:00,0.054857769540814665,0.05,40.408766123599904,11,2,47.40293470795453,0,0.11,0.4345269014895832
2026-01-01 02:35:00,0.25225572609699887,0.2291461657354603,55.186413350937926,19,4,84.35267912606848,0,0.11,0.7732328919889611
2026-01-01 02:40:00,0.10423750846669247,0.05,45.26173248005494,23,3,59.2142492399242,0,0.11,0.5427972846993051
2026-01-01 02:45:00,0.05,0.05,43.0064341704696,14,3,47.150799873332524,0,0.11,0.43221566550554813
2026-01-01 02:50:00,0.17409999047627844,0.1560149737010145,46.4010653974846,25,2,61.79972340396969,0,0.11,0.5664974645363888
2026-01-01 02:55:00,0.05,0.06180709913660869,40.51621318144287,14,1,44.629427920963536,0,0.11,0.40910308927549904
2026-01-01 03:00:00,0.12863504839920653,0.05,37.41246631194063,16,7,54.37461200290871,0,0.11,0.4984339433599965
2026-01-01 03:05:00,0.05,0.11477900398280133,38.40254913384217,16,1,42.15541126475061,0,0.11,0.38642460326021394
2026-01-01 03:10:00,0.05,0.08104043948103311,38.89856396699381,15,0,44.65775469686904,0,0.11,0.4093627513879662
2026-01-01 03:15:00,0.13432335354624295,0.06081415941515734,38.954350688823375,23,0,53.66842464386314,0,0.11,0.49196055923541204
2026-01-01 03:20:00,0.18018490912456495,0.05,42.674226707693144,20,2,65.47638743465056,0,0.11,0.6002002181509635
2026-01-01 03:25:00,0.13750670824621816,0.1026121802261987,38.82319056903458,17,0,55.80549781530982,0,0.11,0.51155039664034
2026-01-01 03:30:00,0.11739030102999044,0.06504398687431096,42.83458305401617,16,3,53.60515988123602,0,0.11,0.49138063224466344
2026-01-01 03:35:00,0.10555268666105044,0.09447303505577297,44.480127766886156,15,1,49.10463956316989,0,0.11,0.45012586266239063
2026-01-01 03:40:00,0.05,0.05,42.86693629656082,13,2,39.879472605684356,0,0.11,0.36556183221877325
2026-01-01 03:45:00,0.07850700379198243,0.05,42.33425531446136,10,1,55.67540403179914,0,0.11,0.510357870291492
2026-01-01 03:50:00,0.10269510671083949,0.057025701821807294,39.90470362885884,21,2,54.0047957633647,0,0.11,0.4950439611641763
2026-01-01 03:55:00,0.22771541359988556,0.16533330137712424,42.7338844748953,25,2,82.5283410839782,0,0.11,0.7565097932698002
2026-01-01 04:00:00,0.17438057184092343,0.1873483406437413,40.93181226881503,15,4,72.48559544358,0,0.11,0.66445129156615
2026-01-01 04:05:00,0.05,0.05,36.92754355686375,11,1,48.88781121070699,0,0.11,0.4481382694314807
2026-01-01 04:10:00,0.1807397115170737,0.26571379058008004,43.36891863862791,25,2,60.51299319241141,0,0.11,0.5547024375971046
2026-01-01 04:15:00,0.12817905326080384,0.05,42.9841489919748,23,2,65.83440713580839,0,0.11,0.6034820654115769
2026-01-01 04:20:00,0.10914302447437618,0.18127900491517218,40.048596482606385,8,3,51.453816837684556,0,0.11,0.4716599876787751
2026-01-01 04:25:00,0.21667849161365055,0.1619740351617261,47.94793638194398,23,0,72.30824072620416,0,0.11,0.6628255399902048
2026-01-01 04:30:00,0.2548062926977438,0.2691121010761989,48.12118053630656,24,3,77.37543733385651,0,0.11,0.709274842227018
2026-01-01 04:35:00,0.25154284044678726,0.21185123305047687,48.59116357811763,27,3,77.98913615635352,0,0.11,0.714900414766574
2026-01-01 04:40:00,0.11474704305054667,0.17386146282323112,45.670002189800975,26,1,60.49675432134227,0,0.11,0.5545535812789708
2026-01-01 04:45:00,0.16211907731426084,0.10582230587899707,41.85842191169803,20,2,74.18670752841311,0,0.11,0.6800448190104534
2026-01-01 04:50:00,0.2184540066287417,0.10222885567312133,48.221829724138075,24,1,66.05232045557823,0,0.11,0.6054796041761337
2026-01-01 04:55:00,0.2752162234488743,0.32511260333705133,49.524148313662536,31,0,94.00352755803094,0,0.11,0.8616990026152835
2026-01-01 05:00:00,0.16417868755708517,0.12668287858505994,44.06178917497334,17,3,70.91733183945388,0,0.11,0.6500755418616605
2026-01-01 05:05:00,0.19311771234310035,0.17386561727503702,48.324084720575115,21,3,69.18964307673177,0,0.11,0.6342383948700412
2026-01-01 05:10:00,0.1250366294140367,0.18896267010264575,45.44907382178206,17,0,55.79062790486782,0,0.11,0.5114140891279549
2026-01-01 05:15:00,0.12353243478852227,0.05,40.82213527114687,15,2,49.02210453937084,0,0.11,0.44936929161089934
2026-01-01 05:20:00,0.2900264024012471,0.27950601280377063,49.72570744120757,24,2,80.7180656472836,0,0.11,0.7399156017667663
2026-01-01 05:25:00,0.33942598702124527,0.23703667640501874,52.958920661352465,42,5,93.98357798107033,0,0.11,0.8615161314931445
2026-01-01 05:30:00,0.23117269012052108,0.18030975100372126,47.02673611500543,21,2,74.53541063795015,0,0.11,0.6832412641812097
2026-01-01 05:35:00,0.32332425490410815,0.2701854165982689,53.04217203669204,30,0,92.41193082168,0,0.11,0.8471093658654
2026-01-01 05:40:00,0.2781791292809446,0.12309135570908904,50.38650347457536,29,0,88.52399559674745,0,0.11,0.8114699596368516
2026-01-01 05:45:00,0.2039408380747293,0.11271289422384756,51.14691830002866,21,2,76.08992745189232,0,0.11,0.6974910016423462
2026-01-01 05:50:00,0.2908567855192848,0.33307766659473326,46.39028715198549,23,2,84.99153041050587,0,0.11,0.7790890287629705
2026-01-01 05:55:00,0.3914722849610951,0.38304065686903366,54.135745993997496,40,2,104.48237197436441,0,0.11,0.9577550764316737
2026-01-01 06:00:00,0.2721339168712039,0.21876504142148076,47.15836822981009,24,3,87.30159313790872,0,0.11,0.8002646037641633
2026-01-01 06:05:00,0.4068254233433348,0.3506154892374371,56.596936419017666,21,1,108.73809013457392,0,0.11,0.9967658262335943
2026-01-01 06:10:00,0.07880837704055857,0.05,37.26702211058959,14,1,49.82419556716651,0,0.11,0.4567217926990263
2026-01-01 06:15:00,0.3609511587733675,0.39094078720212005,54.02573044404365,28,2,96.03996542479337,0,0.11,0.8803663497272723
2026-01-01 06:20:00,0.3090473738498089,0.2393941661112518,49.40486862332112,27,1,93.95015196381142,0,0.11,0.8612097263349381
2026-01-01 06:25:00,0.28511807051217264,0.2500257642694209,48.139554296208715,31,2,89.31508553549442,0,0.11,0.8187216174086988
2026-01-01 06:30:00,0.3234016607950588,0.34541147194189276,47.96662424454075,28,4,88.84943774115365,0,0.11,0.8144531792939085
2026-01-01 06:35:00,0.16414117343263301,0.08017975827554558,43.731239418668075,12,4,52.740135029620305,0,0.11,0.48345123777151944
2026-01-01 06:40:00,0.312719198809015,0.36554498593817486,53.845457675705944,36,1,92.91440488079489,0,0.11,0.8517153780739531
2026-01-01 06:45:00,0.3660651928648332,0.1930411594671268,53.3117663914993,26,3,94.68883176497177,0,0.11,0.8679809578455745
2026-01-01 06:50:00,0.4629844937528257,0.4937222340552129,59.01454978230487,31,1,119.085079806148,0,0.11,1.0916132315563567
2026-01-01 06:55:00,0.310598227627261,0.2286032557777158,55.206730115260655,28,2,92.34311502443461,0,0.11,0.8464785543906506
2026-01-01 07:00:00,0.2947338459826627,0.2246928413580137,51.03821049332827,25,2,78.30879925386662,0,0.11,0.7178306598271107
2026-01-01 07:05:00,0.3266693741990765,0.1355681748604367,50.32311478620536,32,3,93.73660221342915,0,0.11,0.8592521869564338
2026-01-01 07:10:00,0.44747830453783,0.3350965795045821,57.962219328545835,37,1,122.46404185948508,0,0.11,1.1225870503786133
2026-01-01 07:15:00,0.4080184760671299,0.26178869320316456,53.77603562903373,32,2,104.74465729884494,0,0.11,0.9601593585727451
2026-01-01 07:20:00,0.34684232151521127,0.24187545946633016,51.30632079539595,21,2,93.57887411362263,0,0.11,0.8578063460415407
2026-01-01 07:25:00,0.4378182094825977,0.3493991641705085,52.58863279922164,31,2,107.43562905742948,0,0.11,0.9848265996931035
2026-01-01 07:30:00,0.4120820366708252,0.40495268308318005,57.62308926788563,42,1,109.8739880102434,0,0.11,1.007178223427231
2026-01-01 07:35:00,0.48938819304444353,0.4158305528944875,57.58929766874303,47,0,129.30944636161837,0,0.11,1.1853365916481684
2026-01-01 07:40:00,0.36333124252813154,0.3194689846111458,53.71515780072118,30,1,103.92104134351398,0,0.11,0.952609545648878
2026-01-01 07:45:00,0.4008959330416285,0.252048307874946,52.2477243662318,37,2,101.8548838746238,0,0.11,0.9336697688507181
2026-01-01 07:50:00,0.40336456217155975,0.26910615470848787,56.031180685494185,28,1,104.69710800522071,0,0.11,0.9597234900478565
2026-01-01 07:55:00,0.3252835943873342,0.3926432986822058,49.757057868930325,28,3,91.06518963898883,0,0.11,0.8347642383573975
2026-01-01 08:00:00,0.4736896221651661,0.3369614177420089,57.54069232668242,29,1,118.13040082583741,0,0.11,1.0828620075701763
2026-01-01 08:05:00,0.47851963153648763,0.5083206755039306,60.2923896026303,44,4,122.77857820427259,0,0.11,1.125470300205832
2026-01-01 08:10:00,0.4656758621092644,0.36483992300793616,59.53528448917043,44,2,117.96854804696639,0,0.11,1.081378357097192
2026-01-01 08:15:00,0.4541241245605383,0.3725419376696867,57.01813805025026,28,2,106.6113382660273,0,0.11,0.977270600771917
2026-01-01 08:20:00,0.3672748505976473,0.37609093870616583,49.00521614333439,30,0,96.66376715653874,0,0.11,0.8860845322682717
2026-01-01 08:25:00,0.4544517803769588,0.4616829294448122,64.56900120098388,47,2,117.66220702480811,0,0.11,1.078570231060741
2026-01-01 08:30:00,0.46826700595487647,0.37622206566346256,62.03186167578765,30,6,112.8648637796098,0,0.11,1.034594584646423
2026-01-01 08:35:00,0.4390610036287414,0.3328530092290602,58.247249214627885,26,2,114.7496292204244,0,0.11,1.0518716011872236
2026-01-01 08:40:00,0.4978740052501448,0.4043422529085638,57.02769876652865,32,2,119.99943849048397,0,0.11,1.0999948528294363
2026-01-01 08:45:00,0.550605681250808,0.4751536856019108,60.84145820827903,31,0,123.80749890309308,0,0.11,1.134902073278353
2026-01-01 08:50:00,0.6766487369751785,0.6172432224005292,65.0606958785162,50,4,162.339458457247,0,0.11,1.488111702524764
2026-01-01 08:55:00,0.5471562873407076,0.4489642457489708,64.1402039160507,44,1,134.2790344118781,0,0.11,1.2308911487755492
2026-01-01 09:00:00,0.5611906970437034,0.5034984124374575,62.22626650296513,32,1,135.22738839982938,0,0.11,1.2395843936651025
2026-01-01 09:05:00,0.5419844816495538,0.5591124562116,58.80293858338168,45,3,134.62532718796083,0,0.11,1.2340654992229743
2026-01-01 09:10:00,0.4017453326025722,0.3561228455926441,53.69641622149608,34,2,102.74493000380102,0,0.11,0.9418285250348425
2026-01-01 09:15:00,0.5603827028201691,0.4813295162328731,64.33904387487186,36,4,135.47617460728392,0,0.11,1.2418649339001027
2026-01-01 09:20:00,0.5745254669592663,0.3647871251502936,66.13031422934039,47,1,127.89172251677077,0,0.11,1.1723407897370652
2026-01-01 09:25:00,0.7739126823981185,0.4504572899884226,74.32516156943659,56,6,176.32570880633466,0,0.11,1.616318997391401
2026-01-01 09:30:00,0.5685503241452916,0.4933975668452509,63.771693776737195,42,4,134.44355505095461,0,0.11,1.2323992546337506
2026-01-01 09:35:00,0.6150851288372471,0.4977321094568815,63.202013239157786,39,5,143.38581662501403,0,0.11,1.3143699857292952
2026-01-01 09:40:00,0.5951394500328252,0.45197956178288473,54.892072338055854,51,1,136.178924980253,0,0.11,1.2483068123189855
2026-01-01 09:45:00,0.5113067985670879,0.4363186891180562,60.21778559933824,39,0,133.53946861357136,0,0.11,1.224111795624404
2026-01-01 09:50:00,0.7030378397934636,0.5722627675868565,67.52301737421521,47,4,162.88100427863426,0,0.11,1.4930758725541473
2026-01-01 09:55:00,0.6785007117367277,0.6353152011684895,66.84698513374595,54,2,141.1238126643224,0,0.11,1.2936349494229553
2026-01-01 10:00:00,0.6882825557634438,0.5704194565041524,67.04261070964765,47,1,157.18270408167132,0,0.11,1.4408414540819872
2026-01-01 10:05:00,0.5588196439726034,0.40594747810262305,58.15476964197645,43,4,129.78383787900486,0,0.11,1.1896851805575446
2026-01-01 10:10:00,0.7502784077962762,0.6845399311200967,70.90521451957157,61,1,170.51191856160392,0,0.11,1.5630259201480359
2026-01-01 10:15:00,0.5323014965334782,0.421288051911218,61.93720363948571,38,2,130.92928287756533,0,0.11,1.2001850930443487
2026-01-01 10:20:00,0.6977003202268879,0.6089718304431095,69.00926040467843,46,1,152.71551026426846,0,0.11,1.3998921774224609
2026-01-01 10:25:00,0.832194826992052,0.6489810086999867,75.31862524259964,57,4,179.98309602536543,1,0.11,1.649845046899183
2026-01-01 10:30:00,0.5838235941425972,0.4332474652121091,64.03072006629314,49,4,133.27035698390165,0,0.11,1.2216449390190984
2026-01-01 10:35:00,0.623769396896199,0.5173826815678819,63.173241140793074,43,1,150.14957785822867,0,0.11,1.376371130367096
2026-01-01 10:40:00,0.6829477725973,0.5609151785778439,66.50671432929637,58,4,157.03667377573186,0,0.11,1.4395028429442087
2026-01-01 10:45:00,0.6404929829557281,0.5587921384993753,65.12851745227402,38,0,147.22778218776037,0,0.11,1.3495880033878032
2026-01-01 10:50:00,0.5624034981801905,0.4423656657760742,61.890195546334546,46,3,135.34209670248683,0,0.11,1.2406358864394624
2026-01-01 10:55:00,0.6975146075082764,0.44341679329285877,69.79115765527693,53,1,152.69284759011182,0,0.11,1.3996844362426917
2026-01-01 11:00:00,0.6125030763172032,0.47195835072891945,65.33430108787876,42,2,144.97744335158816,0,0.11,1.3289598973895582
2026-01-01 11:05:00,0.7407147811717291,0.6629534132608849,74.3033794081375,45,1,173.6368613030354,0,0.11,1.5916712286111578
2026-01-01 11:10:00,0.634493129144839,0.49946804035175046,70.16488387379492,41,1,139.07025706832576,0,0.11,1.274810689792986
2026-01-01 11:15:00,0.8371386850190452,0.6692068835395987,73.35894872733472,56,5,180.67733893456025,0,0.11,1.656208940233469
2026-01-01 11:20:00,0.6554552917047433,0.6065196946113051,55.93748338045079,50,1,149.33281477217687,0,0.11,1.3688841354116212
2026-01-01 11:25:00,0.6971946477860546,0.52186148527644,70.37425637233245,49,2,153.72783799839831,0,0.11,1.4091718483186513
2026-01-01 11:30:00,0.7927550464915059,0.5420629128460317,69.9447711051756,56,2,176.06778591930566,0,0.11,1.613954704260302
2026-01-01 11:35:00,0.6337864661789026,0.5084607238999155,62.6153217749364,47,3,144.88241195929464,0,0.11,1.3280887762935343
2026-01-01 11:40:00,0.7549000102694774,0.5851258318335598,68.70968724384464,44,3,160.67567529560233,0,0.11,1.4728603568763545
2026-01-01 11:45:00,0.8455857846484851,0.6257431010290299,72.39799533819985,69,3,170.88924253656816,0,0.11,1.5664847232518748
2026-01-01 11:50:00,0.6165883472696119,0.4933259528481734,65.42738511058718,40,1,141.58809739394636,0,0.11,1.2978908927778414
2026-01-01 11:55:00,0.7639898634181157,0.6608770833101296,66.1889848157453,64,3,167.73130419191358,0,0.11,1.537536955092541
2026-01-01 12:00:00,0.7738995148644274,0.6339474028790834,67.80947775982695,60,6,176.06651324079002,0,0.11,1.6139430380405753
2026-01-01 12:05:00,0.8194001942398126,0.6933968343646829,73.27270454356568,61,4,180.26173974940548,0,0.11,1.6523992810362167
2026-01-01 12:10:00,0.6614977347421309,0.669366681384627,67.34026493520277,59,2,150.17030917704062,0,0.11,1.3765611674562057
2026-01-01 12:15:00,0.6582689304896988,0.5157790026925235,67.25114919290738,39,2,140.85776471091432,0,0.11,1.2911961765167146
2026-01-01 12:20:00,0.8089630507121792,0.6828341060091138,70.00885743257827,55,3,178.97609557095657,0,0.11,1.6406142094004352
2026-01-01 12:25:00,0.7941177915504614,0.6155316536894389,68.90728312195377,49,3,171.4953215340834,0,0.11,1.5720404473957643
2026-01-01 12:30:00,0.7933972644066205,0.5913405764213406,70.05609802060825,62,2,171.65604079640653,0,0.11,1.573513707300393
2026-01-01 12:35:00,0.8039186110087376,0.6182697252879209,72.36426354307879,57,5,172.51539055823466,0,0.11,1.5813910801171511
2026-01-01 12:40:00,0.7244904395487887,0.5605690604234885,72.14229188423049,45,0,167.66810166919967,0,0.11,1.5369575986343302
2026-01-01 12:45:00,0.8000058410961672,0.681168095527156,66.48165236161213,52,1,178.23959988280382,0,0.11,1.6338629989257016
2026-01-01 12:50:00,0.8072467306257738,0.8263776241821875,71.35254079388658,47,4,170.34522021971182,0,0.11,1.561497852014025
2026-01-01 12:55:00,0.7288693355929655,0.5475498146469229,65.28081599234154,48,4,148.25246547699416,0,0.11,1.3589809335391132
2026-01-01 13:00:00,0.9373360000927544,0.7394517486829763,73.23750531051196,64,8,195.12636747212233,0,0.11,1.7886583684944546
2026-01-01 13:05:00,0.8278763581075845,0.6744400027304319,75.18819865388059,44,6,178.6716059942098,1,0.11,1.6378230549469233
2026-01-01 13:10:00,0.6963993227157648,0.5987533640366093,68.61033299031047,45,2,156.2564144672962,0,0.11,1.432350465950215
2026-01-01 13:15:00,0.845799136831837,0.7120038490389413,74.6471475368053,54,6,173.84095826495812,0,0.11,1.5935421174287827
2026-01-01 13:20:00,0.7167081799360872,0.6775874131239596,70.40430815664314,55,2,169.05776392955002,0,0.11,1.5496961693542086
2026-01-01 13:25:00,0.8588932969631125,0.5344450585722875,72.87422123053538,70,5,176.44453174666506,0,0.11,1.617408207677763
2026-01-01 13:30:00,0.889693347801426,0.5624634542834721,74.28552681682608,58,5,184.90080903626162,0,0.11,1.6949240828323981
2026-01-01 13:35:00,0.7322651329096751,0.5657459369452231,74.21946212401278,48,5,158.88089551818018,0,0.11,1.4564082089166515
2026-01-01 13:40:00,0.8757382346716566,0.794916365558818,74.16457822056064,64,5,182.27722768847454,0,0.11,1.67087458714435
2026-01-01 13:45:00,0.8322730972884311,0.5728685775641218,74.79330036874933,69,6,171.59970175998237,0,0.11,1.5729972661331717
2026-01-01 13:50:00,0.8654316903532093,0.4991197223110686,74.36408484724308,58,6,185.46369817823103,0,0.11,1.7000838999671177
2026-01-01 13:55:00,0.951660148090284,0.8203438798693774,73.3490798945959,56,4,203.94998899437397,0,0.11,1.8695415657817611
2026-01-01 14:00:00,0.7803689507197704,0.6569585452494017,65.66392342072719,49,8,166.72885592678227,0,0.15,2.0841106990847784
2026-01-01 14:05:00,0.7396178163293691,0.5301720209141225,67.61648773598374,49,5,157.42535912117083,0,0.15,1.967816989014635
2026-01-01 14:10:00,0.7285057231836083,0.5283869209600937,71.23749350288651,62,1,171.76104434319365,0,0.15,2.1470130542899204
2026-01-01 14:15:00,0.7339858003362761,0.5339862959013192,70.79813275571361,50,3,167.35974001629916,0,0.15,2.0919967502037395
2026-01-01 14:20:00,0.7925000075789825,0.6575874784379414,73.57019322887734,57,3,169.84933536731836,0,0.15,2.1231166920914792
2026-01-01 14:25:00,0.8252118763631434,0.632831669284967,70.19128335991124,44,2,176.66776926084938,0,0.15,2.208347115760617
2026-01-01 14:30:00,0.8191409654272351,0.7062800659786191,76.44360177324965,54,3,183.99686593309085,1,0.15,2.2999608241636356
2026-01-01 14:35:00,0.8621011885865981,0.507099108237703,71.79601667017116,53,4,178.17955062864846,0,0.15,2.2272443828581054
2026-01-01 14:40:00,0.7957228649045055,0.5925131186627485,71.95242132266416,57,5,174.4683244059814,0,0.15,2.1808540550747675
2026-01-01 14:45:00,0.9095575743137161,0.6670134336734737,76.17553739640674,49,7,188.75716710786847,1,0.15,2.359464588848356
2026-01-01 14:50:00,0.7705310558329402,0.6138916182969365,69.92761979419703,42,5,160.69409425573696,0,0.15,2.008676178196712
2026-01-01 14:55:00,0.98,0.7659366569056902,82.506480345739,65,7,207.28390274910495,1,0.15,2.5910487843638115
2026-01-01 15:00:00,0.8381274270223744,0.7431135547510507,71.43857563452482,46,4,179.9745405557586,0,0.15,2.2496817569469827
2026-01-01 15:05:00,0.7174448445217724,0.45815119849164926,64.75867033063462,52,2,158.80817036739015,0,0.15,1.9851021295923768
2026-01-01 15:10:00,0.6981295329169903,0.5756506203350846,67.37142909802965,49,5,152.26368203217245,0,0.15,1.9032960254021554
2026-01-01 15:15:00,0.8200233385427418,0.7115026872298676,71.44141338307882,52,4,186.772692239265,0,0.15,2.334658652990812
2026-01-01 15:20:00,0.7610153944489999,0.7539979440075167,78.40610386456461,46,2,167.1097855355415,0,0.15,2.0888723191942686
2026-01-01 15:25:00,0.8333227937763469,0.6496010729200612,74.6908260297065,68,5,185.23396344573484,0,0.15,2.315424543071685
2026-01-01 15:30:00,0.8112168463448339,0.68790991630744,71.04775610843647,43,4,177.2431934631825,0,0.15,2.2155399182897813
2026-01-01 15:35:00,0.7645327046792567,0.5006464223576249,67.47009467356106,46,3,153.0200845761741,0,0.15,1.9127510572021762
2026-01-01 15:40:00,0.6994642280173552,0.4061237326723196,62.676776550306954,51,3,159.07339552710334,0,0.15,1.9884174440887916
2026-01-01 15:45:00,0.6427176815615718,0.5861627051852079,62.43109491124244,40,3,144.65984440271689,0,0.15,1.808248055033961
2026-01-01 15:50:00,0.724732595447016,0.5938915077111881,68.7261234381725,57,5,160.8956962595979,0,0.15,2.0111962032449737
2026-01-01 15:55:00,0.8253662680435055,0.7592962280815642,76.23370488681415,48,6,177.72127553413668,1,0.15,2.221515944176708
2026-01-01 16:00:00,0.77023639085497,0.5354556382731929,73.15415127187855,44,4,171.24341885554816,0,0.15,2.1405427356943516
2026-01-01 16:05:00,0.6495600524385723,0.569032392766642,65.85425928153599,43,4,136.17217135864036,0,0.15,1.7021521419830044
2026-01-01 16:10:00,0.7590414801026045,0.7532312625222053,69.07182300005319,42,1,164.79090403624645,0,0.15,2.0598863004530803
2026-01-01 16:15:00,0.7718397546841977,0.6622879914260508,71.08930058776669,52,4,171.2894387299282,0,0.15,2.1411179841241026
2026-01-01 16:20:00,0.6659946206050567,0.5654762942875199,64.67517907170094,48,1,161.17811664377635,0,0.15,2.014726458047204
2026-01-01 16:25:00,0.7445536199692612,0.6111328940324986,73.56716202811866,50,1,159.10739931095173,0,0.15,1.9888424913868965
2026-01-01 16:30:00,0.7323303665776123,0.49054919859482826,68.28489994307202,41,3,162.46454702788049,0,0.15,2.030806837848506
2026-01-01 16:35:00,0.6315219452560589,0.6127381006096926,64.30807705513766,54,1,143.8800621007832,0,0.15,1.7985007762597898
2026-01-01 16:40:00,0.7467385439195049,0.5695655712276394,63.82346278206754,41,3,162.88544858382073,0,0.15,2.036068107297759
2026-01-01 16:45:00,0.7580066947271008,0.6568793176230338,69.34769406223133,54,1,171.0901949260129,0,0.15,2.1386274365751614
2026-01-01 16:50:00,0.7946911673375657,0.5422343557568161,73.46823937309011,51,1,169.59103408433077,0,0.15,2.1198879260541346
2026-01-01 16:55:00,0.7871315508837065,0.5628856952090946,68.3902186945193,39,2,177.65361995496082,0,0.15,2.2206702494370103
2026-01-01 17:00:00,0.5872738239787244,0.5820206536081105,60.788699770874395,48,4,143.9338088464276,0,0.15,1.7991726105803452
2026-01-01 17:05:00,0.6170035663305845,0.48163176416403025,65.89592733021871,33,0,145.02288642203513,0,0.15,1.8127860802754387
2026-01-01 17:10:00,0.7276593940421737,0.6984099864375606,64.87005149097615,46,3,157.2521732488856,0,0.15,1.9656521656110701
2026-01-01 17:15:00,0.7218739113580008,0.5864604611794645,70.96320679589083,44,2,157.62362644593523,0,0.15,1.9702953305741902
2026-01-01 17:20:00,0.7161794782947727,0.4583343280946635,66.74917836294769,54,1,161.79871693654096,0,0.15,2.0224839617067616
2026-01-01 17:25:00,0.9772917345167982,0.8638239542849949,78.07483229847752,63,7,201.8680504500655,1,0.15,2.5233506306258184
2026-01-01 17:30:00,0.7087377410085056,0.5398724853840821,64.95728910954325,56,2,155.51046850153364,0,0.15,1.9438808562691703
2026-01-01 17:35:00,0.7478036281417018,0.6621071920223884,70.35286803302118,62,2,176.7158088275258,0,0.15,2.2089476103440724
2026-01-01 17:40:00,0.7270718938023223,0.59796371364571,74.68669950227098,64,3,205.80628271923743,0,0.15,2.572578533990468
